parent_id,name,phone,occupation,address,student_id
P01731,Genet Tsegaye,0954875745,Engineer,Kality,ST01731
P01732,Betelhem Desta,0986043961,Engineer,Alem Bank,ST01732
P01733,Yonatan Mekonnen,0993186666,Government Employee,Alem Bank,ST01733
P01734,Robel Abebe,0947391411,Teacher,Alem Bank,ST01734
P01735,Hana Fekadu,0938531294,Engineer,Akaki,ST01735
P01736,Genet Tadesse,0969995750,Nurse,Lebu,ST01736
P01737,Liya Mekonnen,0934418159,Nurse,Nefas Silk,ST01737
P01738,Solomon Kebede,0999282600,Engineer,Kolfe,ST01738
P01739,Saron Desta,0979881143,Government Employee,Akaki,ST01739
P01740,Selam Tsegaye,0982004898,Teacher,Lebu,ST01740
P01741,Tigist Fikre,0986685545,Nurse,Nefas Silk,ST01741
P01742,Biniam Mekonnen,0946106441,Nurse,Akaki,ST01742
P01743,Samuel Tadesse,0918041448,Government Employee,Kolfe,ST01743
P01744,Fikirte Fikre,0948649148,Driver,Kolfe,ST01744
P01745,Nahom Nigatu,0974012839,Farmer,Kality,ST01745
P01746,Yonatan Alemu,0959878071,Merchant,Nefas Silk,ST01746
P01747,Yonatan Getachew,0961612510,Teacher,Kolfe,ST01747
P01748,Elias Fikre,0944986877,Merchant,Alem Bank,ST01748
P01749,Selam Solomon,0916105999,Nurse,Nefas Silk,ST01749
P01750,Filmon Girma,0933614675,Engineer,Nefas Silk,ST01750
P01751,Meron Yohannes,0933872465,Nurse,Nefas Silk,ST01751
P01752,Genet Tsegaye,0975761267,Driver,Akaki,ST01752
P01753,Tigist Getachew,0969730753,Merchant,Akaki,ST01753
P01754,Selam Worku,0976009860,Driver,Lebu,ST01754
P01755,Liya Mekonnen,0927531641,Teacher,Kality,ST01755
P01756,Bereket Kassa,0942819340,Driver,Lebu,ST01756
P01757,Genet Tesema,0998604539,Merchant,Alem Bank,ST01757
P01758,Genet Desta,0947367081,Engineer,Kolfe,ST01758
P01759,Hana Nigatu,0912603748,Nurse,Lebu,ST01759
P01760,Kidus Tesema,0973520312,Driver,Akaki,ST01760
P01761,Elias Nigatu,0943464603,Driver,Lebu,ST01761
P01762,Genet Tadesse,0911862314,Teacher,Lebu,ST01762
P01763,Ruth Fikre,0979726543,Driver,Alem Bank,ST01763
P01764,Hiwot Fikre,0966285207,Nurse,Akaki,ST01764
P01765,Samuel Abebe,0984054974,Merchant,Nefas Silk,ST01765
P01766,Genet Fekadu,0917587325,Nurse,Lebu,ST01766
P01767,Elias Getachew,0980716760,Engineer,Alem Bank,ST01767
P01768,Hana Hailu,0924969094,Government Employee,Lebu,ST01768
P01769,Bereket Yohannes,0952115618,Teacher,Kolfe,ST01769
P01770,Daniel Kassa,0983470250,Government Employee,Akaki,ST01770
P01771,Liya Mekonnen,0971411119,Merchant,Alem Bank,ST01771
P01772,Mahlet Desta,0910823337,Driver,Lebu,ST01772
P01773,Mahlet Solomon,0964619338,Driver,Kality,ST01773
P01774,Biruk Girma,0968486810,Driver,Nefas Silk,ST01774
P01775,Eden Kebede,0938002053,Government Employee,Kolfe,ST01775
P01776,Tigist Hailu,0923114675,Driver,Kolfe,ST01776
P01777,Tigist Solomon,0918580558,Nurse,Kality,ST01777
P01778,Samuel Fikre,0949377292,Driver,Kality,ST01778
P01779,Henok Tesema,0920577268,Teacher,Lebu,ST01779
P01780,Tewodros Worku,0953630188,Engineer,Nefas Silk,ST01780
P01781,Nahom Getachew,0923779637,Nurse,Nefas Silk,ST01781
P01782,Abel Solomon,0911691345,Farmer,Alem Bank,ST01782
P01783,Henok Tesfaye,0914843930,Government Employee,Kality,ST01783
P01784,Ruth Worku,0987738061,Driver,Nefas Silk,ST01784
P01785,Almaz Desta,0912361211,Engineer,Kality,ST01785
P01786,Fikirte Nigatu,0991464550,Merchant,Kality,ST01786
P01787,Tewodros Kebede,0964341677,Teacher,Akaki,ST01787
P01788,Filmon Tesfaye,0929244254,Nurse,Alem Bank,ST01788
P01789,Yosef Yohannes,0912514241,Nurse,Kolfe,ST01789
P01790,Selam Tesema,0932170625,Engineer,Lebu,ST01790
P01791,Tigist Tesfaye,0971236912,Government Employee,Kolfe,ST01791
P01792,Saron Nigatu,0989419216,Teacher,Kality,ST01792
P01793,Bethlehem Kebede,0916598900,Teacher,Kality,ST01793
P01794,Yosef Solomon,0964061007,Farmer,Lebu,ST01794
P01795,Robel Desta,0940906338,Merchant,Nefas Silk,ST01795
P01796,Rediet Kebede,0972512023,Government Employee,Alem Bank,ST01796
P01797,Rahel Worku,0998455081,Engineer,Kolfe,ST01797
P01798,Fikirte Worku,0963031386,Engineer,Kolfe,ST01798
P01799,Hana Kassa,0966716758,Nurse,Akaki,ST01799
P01800,Yonatan Fekadu,0954731425,Engineer,Alem Bank,ST01800
P01801,Abel Solomon,0921626072,Government Employee,Lebu,ST01801
P01802,Liya Tesfaye,0934518301,Nurse,Akaki,ST01802
P01803,Saron Kassa,0933806098,Nurse,Alem Bank,ST01803
P01804,Dawit Abebe,0921779610,Driver,Nefas Silk,ST01804
P01805,Filmon Kebede,0922146249,Government Employee,Lebu,ST01805
P01806,Natnael Worku,0943063186,Engineer,Kality,ST01806
P01807,Biruk Tadesse,0982119658,Engineer,Alem Bank,ST01807
P01808,Eden Solomon,0959243301,Teacher,Nefas Silk,ST01808
P01809,Yared Tesema,0981909249,Engineer,Alem Bank,ST01809
P01810,Samuel Yohannes,0948902301,Engineer,Nefas Silk,ST01810
P01811,Tigist Bekele,0956496862,Merchant,Kality,ST01811
P01812,Rahel Fikre,0962189582,Government Employee,Nefas Silk,ST01812
P01813,Kaleb Kassa,0910949380,Government Employee,Alem Bank,ST01813
P01814,Nahom Kassa,0982967184,Nurse,Kality,ST01814
P01815,Hana Getachew,0969019828,Driver,Alem Bank,ST01815
P01816,Daniel Tesfaye,0936098635,Engineer,Akaki,ST01816
P01817,Samuel Abebe,0965699200,Driver,Kolfe,ST01817
P01818,Tewodros Worku,0925354228,Nurse,Akaki,ST01818
P01819,Kaleb Kebede,0964209937,Merchant,Lebu,ST01819
P01820,Tewodros Girma,0941787326,Merchant,Alem Bank,ST01820
P01821,Bethlehem Bekele,0997084754,Merchant,Kality,ST01821
P01822,Kidus Solomon,0912854593,Driver,Lebu,ST01822
P01823,Bethlehem Kebede,0951438163,Nurse,Kality,ST01823
P01824,Yosef Solomon,0948644825,Farmer,Alem Bank,ST01824
P01825,Rediet Girma,0996901593,Government Employee,Kolfe,ST01825
P01826,Meron Alemu,0955634567,Teacher,Alem Bank,ST01826
P01827,Mahlet Kebede,0989119102,Nurse,Kality,ST01827
P01828,Abel Desta,0920394582,Driver,Kolfe,ST01828
P01829,Samuel Solomon,0944142957,Teacher,Kality,ST01829
P01830,Mahlet Desta,0998526381,Driver,Alem Bank,ST01830
P01831,Biniam Solomon,0937566637,Engineer,Kality,ST01831
P01832,Henok Desta,0963752001,Teacher,Kolfe,ST01832
P01833,Yared Yohannes,0987865892,Nurse,Kality,ST01833
P01834,Betelhem Hailu,0945489514,Engineer,Nefas Silk,ST01834
P01835,Yonatan Desta,0962564756,Engineer,Akaki,ST01835
P01836,Selam Hailu,0989027007,Merchant,Nefas Silk,ST01836
P01837,Daniel Mekonnen,0956950995,Engineer,Lebu,ST01837
P01838,Henok Desta,0985850186,Government Employee,Alem Bank,ST01838
P01839,Natnael Worku,0969604020,Government Employee,Lebu,ST01839
P01840,Bereket Alemu,0963147609,Driver,Kolfe,ST01840
P01841,Henok Tesema,0978743766,Teacher,Akaki,ST01841
P01842,Bethlehem Hailu,0988224469,Merchant,Kolfe,ST01842
P01843,Saron Mekonnen,0928071612,Teacher,Kality,ST01843
P01844,Solomon Mekonnen,0989780529,Farmer,Kolfe,ST01844
P01845,Bethlehem Desta,0997290648,Government Employee,Lebu,ST01845
P01846,Rediet Worku,0926210319,Government Employee,Nefas Silk,ST01846
P01847,Fikirte Mekonnen,0981071185,Merchant,Alem Bank,ST01847
P01848,Yosef Mekonnen,0931382259,Merchant,Kality,ST01848
P01849,Robel Abebe,0925566498,Merchant,Lebu,ST01849
P01850,Biniam Kebede,0966948900,Government Employee,Kality,ST01850
P01851,Mekdes Tadesse,0941760406,Driver,Lebu,ST01851
P01852,Liya Fekadu,0966542017,Nurse,Akaki,ST01852
P01853,Bereket Getachew,0958397908,Merchant,Kolfe,ST01853
P01854,Rahel Desta,0921341142,Engineer,Nefas Silk,ST01854
P01855,Kidus Abebe,0957947050,Driver,Kality,ST01855
P01856,Saba Hailu,0917711116,Farmer,Lebu,ST01856
P01857,Solomon Mekonnen,0960471623,Government Employee,Akaki,ST01857
P01858,Filmon Girma,0918006936,Nurse,Kality,ST01858
P01859,Selam Girma,0962490520,Nurse,Nefas Silk,ST01859
P01860,Yonatan Kebede,0983784180,Farmer,Alem Bank,ST01860
P01861,Ruth Fekadu,0964949229,Teacher,Lebu,ST01861
P01862,Meron Solomon,0962650557,Farmer,Kolfe,ST01862
P01863,Tigist Tesema,0975793125,Nurse,Lebu,ST01863
P01864,Genet Fekadu,0967923922,Driver,Akaki,ST01864
P01865,Filmon Kassa,0987036509,Driver,Lebu,ST01865
P01866,Abel Hailu,0926865285,Farmer,Kality,ST01866
P01867,Hana Worku,0996061392,Merchant,Akaki,ST01867
P01868,Filmon Tsegaye,0957130869,Farmer,Nefas Silk,ST01868
P01869,Yonatan Tadesse,0985604835,Merchant,Nefas Silk,ST01869
P01870,Robel Getachew,0916157461,Farmer,Kality,ST01870
P01871,Nahom Kebede,0950571391,Government Employee,Kolfe,ST01871
P01872,Biniam Kassa,0999981871,Merchant,Kolfe,ST01872
P01873,Betelhem Getachew,0965135820,Merchant,Nefas Silk,ST01873
P01874,Almaz Alemu,0941470958,Merchant,Alem Bank,ST01874
P01875,Yared Abebe,0958256431,Nurse,Kolfe,ST01875
P01876,Daniel Kassa,0987666738,Merchant,Kality,ST01876
P01877,Ruth Abebe,0990339360,Merchant,Lebu,ST01877
P01878,Yared Bekele,0987091515,Farmer,Lebu,ST01878
P01879,Samuel Solomon,0941633771,Nurse,Kality,ST01879
P01880,Almaz Bekele,0926394427,Farmer,Nefas Silk,ST01880
P01881,Selam Fekadu,0975633176,Teacher,Nefas Silk,ST01881
P01882,Liya Yohannes,0979844069,Government Employee,Kolfe,ST01882
P01883,Rediet Abebe,0965936982,Engineer,Alem Bank,ST01883
P01884,Biruk Kassa,0927879189,Engineer,Nefas Silk,ST01884
P01885,Samuel Kebede,0916540280,Government Employee,Akaki,ST01885
P01886,Hana Solomon,0929789219,Driver,Akaki,ST01886
P01887,Mekdes Abebe,0935251328,Engineer,Kality,ST01887
P01888,Meron Kebede,0962863406,Government Employee,Alem Bank,ST01888
P01889,Saba Desta,0966784264,Teacher,Nefas Silk,ST01889
P01890,Yosef Kassa,0956850811,Merchant,Alem Bank,ST01890
P01891,Ruth Kebede,0994449616,Merchant,Kality,ST01891
P01892,Liya Tesfaye,0951947457,Teacher,Kolfe,ST01892
P01893,Almaz Worku,0911280904,Nurse,Kality,ST01893
P01894,Betelhem Worku,0955717917,Government Employee,Nefas Silk,ST01894
P01895,Rahel Yohannes,0932921645,Engineer,Nefas Silk,ST01895
P01896,Mahlet Kebede,0969637253,Engineer,Kality,ST01896
P01897,Fikirte Abebe,0983121297,Teacher,Kality,ST01897
P01898,Abel Desta,0933878552,Nurse,Akaki,ST01898
P01899,Tigist Kebede,0940802957,Engineer,Lebu,ST01899
P01900,Daniel Hailu,0927439375,Merchant,Akaki,ST01900
P01901,Genet Getachew,0994506888,Teacher,Kolfe,ST01901
P01902,Mekdes Fekadu,0947794907,Engineer,Kality,ST01902
P01903,Daniel Kassa,0951113212,Government Employee,Akaki,ST01903
P01904,Rediet Solomon,0940719973,Farmer,Alem Bank,ST01904
P01905,Eden Tsegaye,0964605351,Merchant,Nefas Silk,ST01905
P01906,Yonatan Worku,0935528320,Merchant,Kolfe,ST01906
P01907,Selam Tesema,0924330666,Government Employee,Nefas Silk,ST01907
P01908,Tewodros Alemu,0973741642,Nurse,Akaki,ST01908
P01909,Mekdes Alemu,0961745963,Engineer,Kality,ST01909
P01910,Filmon Tadesse,0963845722,Merchant,Alem Bank,ST01910
P01911,Almaz Desta,0988991551,Merchant,Lebu,ST01911
P01912,Solomon Yohannes,0917443374,Nurse,Lebu,ST01912
P01913,Almaz Fikre,0989819351,Driver,Akaki,ST01913
P01914,Daniel Tadesse,0966323616,Engineer,Kolfe,ST01914
P01915,Hana Girma,0914610856,Government Employee,Kolfe,ST01915
P01916,Bethlehem Tesema,0945773598,Driver,Kality,ST01916
P01917,Abel Bekele,0977864246,Farmer,Alem Bank,ST01917
P01918,Henok Alemu,0923431920,Merchant,Kality,ST01918
P01919,Saba Alemu,0991126456,Driver,Kality,ST01919
P01920,Ruth Tesema,0937668098,Government Employee,Lebu,ST01920
P01921,Yonatan Mekonnen,0985279548,Driver,Alem Bank,ST01921
P01922,Tigist Tesfaye,0941629613,Engineer,Kolfe,ST01922
P01923,Hana Fikre,0967090788,Teacher,Akaki,ST01923
P01924,Henok Yohannes,0998767798,Engineer,Nefas Silk,ST01924
P01925,Selam Girma,0961515022,Driver,Akaki,ST01925
P01926,Rahel Abebe,0936337511,Teacher,Lebu,ST01926
P01927,Dawit Yohannes,0993536728,Nurse,Kolfe,ST01927
P01928,Rahel Tesema,0955824169,Driver,Kolfe,ST01928
P01929,Abel Hailu,0990906132,Merchant,Nefas Silk,ST01929
P01930,Biniam Getachew,0958367844,Nurse,Kolfe,ST01930
P01931,Yonatan Alemu,0942731139,Nurse,Kolfe,ST01931
P01932,Genet Kassa,0919785609,Engineer,Kality,ST01932
P01933,Mekdes Yohannes,0986454201,Engineer,Alem Bank,ST01933
P01934,Dawit Fikre,0946080548,Driver,Nefas Silk,ST01934
P01935,Mahlet Worku,0950727117,Teacher,Kality,ST01935
P01936,Bereket Abebe,0940679727,Teacher,Nefas Silk,ST01936
P01937,Genet Kebede,0988485382,Driver,Kolfe,ST01937
P01938,Filmon Tadesse,0957221398,Teacher,Alem Bank,ST01938
P01939,Tigist Mekonnen,0967902743,Engineer,Kality,ST01939
P01940,Ruth Solomon,0986433015,Farmer,Kality,ST01940
P01941,Yosef Tadesse,0982212955,Merchant,Nefas Silk,ST01941
P01942,Eden Bekele,0931271391,Farmer,Alem Bank,ST01942
P01943,Meron Girma,0978637241,Engineer,Lebu,ST01943
P01944,Hiwot Nigatu,0965688263,Teacher,Kolfe,ST01944
P01945,Kaleb Tsegaye,0971270545,Farmer,Nefas Silk,ST01945
P01946,Nahom Tsegaye,0916178928,Engineer,Kality,ST01946
P01947,Eden Alemu,0925277395,Driver,Alem Bank,ST01947
P01948,Robel Yohannes,0922582680,Engineer,Alem Bank,ST01948
P01949,Liya Tesema,0953990438,Farmer,Akaki,ST01949
P01950,Kidus Tsegaye,0969555676,Government Employee,Akaki,ST01950
P01951,Yosef Tesfaye,0975448621,Farmer,Nefas Silk,ST01951
P01952,Tigist Tesema,0956860230,Teacher,Lebu,ST01952
P01953,Daniel Solomon,0966713282,Driver,Kality,ST01953
P01954,Elias Abebe,0953721273,Nurse,Kolfe,ST01954
P01955,Bethlehem Fikre,0990510964,Farmer,Akaki,ST01955
P01956,Rahel Hailu,0922666740,Merchant,Lebu,ST01956
P01957,Yosef Hailu,0954846238,Nurse,Akaki,ST01957
P01958,Hana Yohannes,0987746936,Teacher,Kality,ST01958
P01959,Tewodros Tadesse,0952182493,Merchant,Alem Bank,ST01959
P01960,Solomon Girma,0963570866,Nurse,Kolfe,ST01960
P01961,Mekdes Hailu,0920799688,Engineer,Akaki,ST01961
P01962,Liya Nigatu,0924208397,Driver,Kality,ST01962
P01963,Daniel Nigatu,0952541550,Engineer,Nefas Silk,ST01963
P01964,Filmon Girma,0935953753,Driver,Akaki,ST01964
P01965,Saron Fikre,0960704691,Merchant,Kality,ST01965
P01966,Rahel Worku,0983522459,Government Employee,Akaki,ST01966
P01967,Samuel Tesfaye,0987455729,Merchant,Alem Bank,ST01967
P01968,Nahom Solomon,0973462158,Farmer,Nefas Silk,ST01968
P01969,Bereket Kassa,0995918920,Farmer,Lebu,ST01969
P01970,Nahom Tesema,0951836673,Engineer,Alem Bank,ST01970
P01971,Yonatan Solomon,0982782567,Driver,Kolfe,ST01971
P01972,Biruk Abebe,0973505071,Government Employee,Lebu,ST01972
P01973,Rahel Solomon,0993639782,Merchant,Alem Bank,ST01973
P01974,Filmon Yohannes,0946339578,Nurse,Kality,ST01974
P01975,Betelhem Kassa,0988179208,Teacher,Alem Bank,ST01975
P01976,Meron Yohannes,0921070322,Nurse,Nefas Silk,ST01976
P01977,Robel Getachew,0916706104,Driver,Kality,ST01977
P01978,Genet Kebede,0939847275,Engineer,Akaki,ST01978
P01979,Yonatan Bekele,0937050959,Teacher,Nefas Silk,ST01979
P01980,Mekdes Mekonnen,0923917315,Merchant,Kality,ST01980
P01981,Yared Kassa,0933970927,Engineer,Kality,ST01981
P01982,Saba Kassa,0910945556,Engineer,Nefas Silk,ST01982
P01983,Kaleb Tadesse,0948584374,Government Employee,Nefas Silk,ST01983
P01984,Genet Desta,0938161297,Farmer,Akaki,ST01984
P01985,Dawit Yohannes,0916941777,Teacher,Lebu,ST01985
P01986,Bethlehem Fekadu,0988762397,Farmer,Kality,ST01986
P01987,Tigist Worku,0982457181,Merchant,Akaki,ST01987
P01988,Almaz Yohannes,0930949680,Merchant,Nefas Silk,ST01988
P01989,Biniam Getachew,0921541267,Farmer,Alem Bank,ST01989
P01990,Bereket Hailu,0955569252,Teacher,Akaki,ST01990
P01991,Hiwot Kebede,0949079435,Merchant,Kolfe,ST01991
P01992,Samuel Girma,0993594173,Engineer,Kality,ST01992
P01993,Solomon Tesema,0941460935,Teacher,Akaki,ST01993
P01994,Eden Mekonnen,0911416887,Nurse,Kality,ST01994
P01995,Tigist Tesema,0936185803,Merchant,Kality,ST01995
P01996,Samrawit Worku,0986624728,Nurse,Alem Bank,ST01996
P01997,Dawit Nigatu,0965229727,Nurse,Lebu,ST01997
P01998,Robel Getachew,0948412585,Government Employee,Alem Bank,ST01998
P01999,Solomon Fekadu,0994418827,Teacher,Lebu,ST01999
P02000,Elias Solomon,0964247025,Engineer,Kolfe,ST02000
P02001,Natnael Abebe,0986548590,Merchant,Lebu,ST02001
P02002,Fikirte Kebede,0962924419,Engineer,Kality,ST02002
P02003,Mekdes Tesfaye,0938292064,Teacher,Lebu,ST02003
P02004,Saba Tesema,0920430030,Government Employee,Kolfe,ST02004
P02005,Yosef Fekadu,0977871952,Driver,Kolfe,ST02005
P02006,Mahlet Hailu,0959319347,Driver,Nefas Silk,ST02006
P02007,Saron Bekele,0975923057,Nurse,Alem Bank,ST02007
P02008,Saba Solomon,0938102203,Nurse,Nefas Silk,ST02008
P02009,Hana Yohannes,0923308917,Teacher,Alem Bank,ST02009
P02010,Selam Solomon,0939813626,Merchant,Lebu,ST02010
P02011,Almaz Fekadu,0983662286,Merchant,Nefas Silk,ST02011
P02012,Rediet Worku,0940067446,Merchant,Nefas Silk,ST02012
P02013,Saba Hailu,0910838148,Engineer,Kality,ST02013
P02014,Mahlet Fikre,0918925394,Government Employee,Lebu,ST02014
P02015,Kidus Alemu,0970389204,Nurse,Kality,ST02015
P02016,Meron Kassa,0953082257,Farmer,Alem Bank,ST02016
P02017,Bereket Tadesse,0942292267,Merchant,Kality,ST02017
P02018,Rediet Kassa,0912826929,Farmer,Akaki,ST02018
P02019,Natnael Yohannes,0960175285,Government Employee,Lebu,ST02019
P02020,Eden Fekadu,0979945353,Engineer,Alem Bank,ST02020
P02021,Henok Girma,0922318860,Engineer,Nefas Silk,ST02021
P02022,Betelhem Tesema,0982898821,Farmer,Alem Bank,ST02022
P02023,Natnael Alemu,0927028302,Farmer,Nefas Silk,ST02023
P02024,Selam Fekadu,0978298701,Driver,Kolfe,ST02024
P02025,Yonatan Worku,0979432694,Driver,Akaki,ST02025
P02026,Tewodros Tesema,0988196940,Engineer,Kolfe,ST02026
P02027,Yosef Girma,0939983592,Engineer,Lebu,ST02027
P02028,Samrawit Tesfaye,0970796220,Engineer,Lebu,ST02028
P02029,Meron Kebede,0954013695,Nurse,Akaki,ST02029
P02030,Mahlet Fikre,0960547443,Nurse,Kality,ST02030
P02031,Abel Tsegaye,0956452459,Farmer,Kolfe,ST02031
P02032,Robel Desta,0965863222,Engineer,Alem Bank,ST02032
P02033,Hana Abebe,0924038028,Driver,Kality,ST02033
P02034,Yonatan Worku,0940015367,Nurse,Nefas Silk,ST02034
P02035,Kaleb Mekonnen,0996239973,Teacher,Akaki,ST02035
P02036,Abel Tsegaye,0953455232,Government Employee,Lebu,ST02036
P02037,Tewodros Tesema,0971874124,Farmer,Alem Bank,ST02037
P02038,Hiwot Tsegaye,0979321273,Merchant,Kolfe,ST02038
P02039,Kaleb Desta,0916078475,Merchant,Lebu,ST02039
P02040,Solomon Girma,0946408916,Nurse,Kolfe,ST02040
P02041,Fikirte Getachew,0932835142,Government Employee,Akaki,ST02041
P02042,Saba Mekonnen,0978973176,Nurse,Kality,ST02042
P02043,Bethlehem Girma,0928206384,Nurse,Nefas Silk,ST02043
P02044,Almaz Alemu,0970375068,Merchant,Kolfe,ST02044
P02045,Samrawit Solomon,0995171690,Government Employee,Lebu,ST02045
P02046,Nahom Tadesse,0934848423,Merchant,Kality,ST02046
P02047,Samrawit Desta,0997011818,Government Employee,Kolfe,ST02047
P02048,Meron Solomon,0974100615,Driver,Nefas Silk,ST02048
P02049,Filmon Desta,0926397864,Teacher,Kolfe,ST02049
P02050,Samuel Tsegaye,0995768578,Engineer,Kolfe,ST02050
P02051,Yared Kebede,0921521885,Driver,Lebu,ST02051
P02052,Rediet Kebede,0932884037,Farmer,Alem Bank,ST02052
P02053,Abel Fekadu,0946076334,Engineer,Akaki,ST02053
P02054,Dawit Tesfaye,0973344067,Teacher,Alem Bank,ST02054
P02055,Yosef Worku,0971411597,Government Employee,Alem Bank,ST02055
P02056,Almaz Bekele,0966721827,Engineer,Lebu,ST02056
P02057,Rediet Tesfaye,0970121431,Engineer,Akaki,ST02057
P02058,Elias Abebe,0927391008,Driver,Lebu,ST02058
P02059,Solomon Girma,0968211999,Driver,Akaki,ST02059
P02060,Nahom Tesfaye,0995996135,Nurse,Kolfe,ST02060
P02061,Rahel Fekadu,0945629477,Farmer,Kolfe,ST02061
P02062,Rahel Nigatu,0917500072,Teacher,Alem Bank,ST02062
P02063,Fikirte Alemu,0988634399,Driver,Kolfe,ST02063
P02064,Hana Solomon,0981368444,Teacher,Akaki,ST02064
P02065,Samuel Hailu,0957114536,Driver,Kolfe,ST02065
P02066,Fikirte Solomon,0918041608,Farmer,Kolfe,ST02066
P02067,Meron Kassa,0941147239,Driver,Alem Bank,ST02067
P02068,Selam Mekonnen,0926365960,Merchant,Lebu,ST02068
P02069,Meron Alemu,0911849082,Engineer,Kality,ST02069
P02070,Daniel Tadesse,0916959247,Nurse,Lebu,ST02070
P02071,Betelhem Abebe,0995591857,Teacher,Kolfe,ST02071
P02072,Meron Tesema,0960210133,Engineer,Kolfe,ST02072
P02073,Henok Girma,0950896896,Nurse,Lebu,ST02073
P02074,Abel Solomon,0956264698,Driver,Alem Bank,ST02074
P02075,Dawit Fikre,0944125471,Engineer,Nefas Silk,ST02075
P02076,Robel Solomon,0997628746,Nurse,Kality,ST02076
P02077,Betelhem Bekele,0956318876,Engineer,Akaki,ST02077
P02078,Tigist Yohannes,0951958753,Farmer,Lebu,ST02078
P02079,Ruth Tadesse,0955349182,Merchant,Kolfe,ST02079
P02080,Natnael Tsegaye,0958752450,Teacher,Nefas Silk,ST02080
P02081,Hiwot Tesfaye,0916202154,Teacher,Akaki,ST02081
P02082,Solomon Worku,0936218647,Driver,Kolfe,ST02082
P02083,Bereket Getachew,0925129734,Government Employee,Lebu,ST02083
P02084,Solomon Mekonnen,0929841385,Teacher,Kolfe,ST02084
P02085,Rediet Hailu,0943940046,Government Employee,Akaki,ST02085
P02086,Abel Kassa,0955824110,Nurse,Lebu,ST02086
P02087,Samrawit Tadesse,0937438609,Teacher,Nefas Silk,ST02087
P02088,Robel Fikre,0927963950,Merchant,Alem Bank,ST02088
P02089,Yosef Bekele,0965600769,Farmer,Kality,ST02089
P02090,Kidus Solomon,0985657988,Merchant,Nefas Silk,ST02090
P02091,Hana Kassa,0922212688,Driver,Nefas Silk,ST02091
P02092,Abel Solomon,0961582870,Government Employee,Alem Bank,ST02092
P02093,Selam Tesema,0912371374,Government Employee,Lebu,ST02093
P02094,Henok Alemu,0938271958,Teacher,Kolfe,ST02094
P02095,Rediet Alemu,0927161393,Merchant,Nefas Silk,ST02095
P02096,Samuel Worku,0961618002,Driver,Alem Bank,ST02096
P02097,Saba Abebe,0993721365,Farmer,Kolfe,ST02097
P02098,Rediet Mekonnen,0985847955,Merchant,Nefas Silk,ST02098
P02099,Liya Tsegaye,0948483887,Engineer,Kolfe,ST02099
P02100,Hiwot Nigatu,0929949169,Nurse,Akaki,ST02100
P02101,Yosef Fikre,0946769823,Farmer,Nefas Silk,ST02101
P02102,Samuel Worku,0915116736,Teacher,Kality,ST02102
P02103,Solomon Mekonnen,0982723390,Farmer,Kolfe,ST02103
P02104,Biruk Tsegaye,0915499105,Merchant,Akaki,ST02104
P02105,Almaz Getachew,0941952078,Nurse,Akaki,ST02105
P02106,Meron Yohannes,0968103287,Merchant,Akaki,ST02106
P02107,Rediet Desta,0990007972,Engineer,Lebu,ST02107
P02108,Mahlet Abebe,0993514416,Merchant,Kality,ST02108
P02109,Dawit Bekele,0979850693,Nurse,Kolfe,ST02109
P02110,Abel Worku,0959567309,Government Employee,Kolfe,ST02110
P02111,Hiwot Solomon,0992815187,Nurse,Alem Bank,ST02111
P02112,Hiwot Worku,0982147613,Teacher,Lebu,ST02112
P02113,Daniel Kebede,0978267580,Teacher,Akaki,ST02113
P02114,Mahlet Girma,0955335560,Merchant,Nefas Silk,ST02114
P02115,Hana Tsegaye,0983779455,Driver,Alem Bank,ST02115
P02116,Nahom Mekonnen,0927336127,Driver,Kality,ST02116
P02117,Fikirte Abebe,0928803045,Government Employee,Akaki,ST02117
P02118,Natnael Nigatu,0945562058,Farmer,Alem Bank,ST02118
