student_id,first_name,last_name,gender,grade,section,branch,date_of_birth
ST01687,Henok,Tesema,M,Grade 4,C,Akaki Campus,2017-04-30
ST01688,Almaz,Yohannes,F,Grade 8,B,Nefas Silk Campus,2013-01-30
ST01689,Tigist,Tsegaye,F,Grade 4,C,Nefas Silk Campus,2015-08-06
ST01690,Filmon,Nigatu,M,Grade 6,C,Nefas Silk Campus,2014-06-26
ST01691,Eden,Girma,F,Grade 8,A,Nefas Silk Campus,2008-05-19
ST01692,Liya,Bekele,F,Grade 5,B,Akaki Campus,2013-08-04
ST01693,Hiwot,Tesfaye,F,Grade 8,B,Nefas Silk Campus,2010-07-31
ST01694,Nahom,Tesema,M,Grade 3,C,Alem Bank Campus,2011-11-01
ST01695,Yonatan,Tsegaye,M,Grade 7,B,Akaki Campus,2011-12-03
ST01696,Meron,Fikre,F,Grade 1,B,Alem Bank Campus,2015-06-09
ST01697,Samuel,Alemu,M,Grade 12,C,Alem Bank Campus,2015-09-06
ST01698,Biniam,Alemu,M,Grade 10,B,Nefas Silk Campus,2007-05-19
ST01699,Tigist,Tesfaye,F,Grade 4,A,Alem Bank Campus,2010-09-25
ST01700,Yosef,Mekonnen,M,Grade 11,A,Alem Bank Campus,2011-07-22
ST01701,Yonatan,Fekadu,M,Grade 4,B,Akaki Campus,2017-05-21
ST01702,Solomon,Tadesse,M,Grade 6,A,Nefas Silk Campus,2011-02-19
ST01703,Saba,Tesfaye,F,Grade 1,A,Akaki Campus,2008-12-14
ST01704,Saron,Kassa,F,Grade 1,C,Akaki Campus,2017-09-24
ST01705,Nahom,Kebede,M,Grade 6,B,Alem Bank Campus,2012-02-29
ST01706,Yosef,Tesema,M,Grade 6,B,Nefas Silk Campus,2015-11-19
ST01707,Tewodros,Fekadu,M,Grade 9,C,Nefas Silk Campus,2008-10-09
ST01708,Mekdes,Worku,F,Grade 1,C,Akaki Campus,2015-07-25
ST01709,Liya,Bekele,F,Grade 2,A,Alem Bank Campus,2015-06-09
ST01710,Yonatan,Getachew,M,Grade 6,C,Nefas Silk Campus,2007-05-17
ST01711,Fikirte,Tadesse,F,Grade 4,B,Akaki Campus,2007-06-06
ST01712,Biruk,Alemu,M,Grade 5,C,Nefas Silk Campus,2014-04-16
ST01713,Elias,Fikre,M,Grade 9,A,Nefas Silk Campus,2015-12-21
ST01714,Biruk,Tsegaye,M,Grade 10,B,Akaki Campus,2016-01-17
ST01715,Ruth,Worku,F,Grade 11,C,Nefas Silk Campus,2010-03-06
ST01716,Samrawit,Fekadu,F,Grade 11,C,Nefas Silk Campus,2013-04-04
ST01717,Mahlet,Hailu,F,Grade 5,C,Alem Bank Campus,2013-04-07
ST01718,Rahel,Hailu,F,Grade 11,C,Nefas Silk Campus,2015-11-15
ST01719,Saron,Hailu,F,Grade 6,C,Akaki Campus,2013-11-06
ST01720,Rahel,Tadesse,F,Grade 7,C,Akaki Campus,2011-11-22
ST01721,Elias,Fikre,M,Grade 2,B,Nefas Silk Campus,2017-07-18
ST01722,Almaz,Girma,F,Grade 10,B,Alem Bank Campus,2014-12-14
ST01723,Samrawit,Tesema,F,Grade 3,B,Nefas Silk Campus,2010-09-20
ST01724,Bethlehem,Tesema,F,Grade 11,B,Alem Bank Campus,2012-05-20
ST01725,Hiwot,Worku,F,Grade 12,A,Akaki Campus,2014-06-04
ST01726,Kidus,Yohannes,M,Grade 9,A,Alem Bank Campus,2012-04-04
ST01727,Kaleb,Fekadu,M,Grade 5,B,Akaki Campus,2008-06-16
ST01728,Elias,Abebe,M,Grade 5,A,Alem Bank Campus,2017-08-11
ST01729,Rediet,Fikre,F,Grade 12,A,Akaki Campus,2009-12-16
ST01730,Samuel,Abebe,M,Grade 9,A,Akaki Campus,2011-12-02
ST01731,Nahom,Mekonnen,M,Grade 1,B,Nefas Silk Campus,2011-05-31
ST01732,Samuel,Solomon,M,Grade 8,C,Akaki Campus,2017-01-10
ST01733,Dawit,Abebe,M,Grade 7,B,Alem Bank Campus,2008-11-23
ST01734,Eden,Tsegaye,F,Grade 5,C,Alem Bank Campus,2017-08-07
ST01735,Henok,Mekonnen,M,Grade 4,C,Alem Bank Campus,2017-05-27
ST01736,Natnael,Desta,M,Grade 9,C,Akaki Campus,2009-08-30
ST01737,Tewodros,Worku,M,Grade 10,A,Nefas Silk Campus,2017-04-17
ST01738,Meron,Nigatu,F,Grade 5,C,Akaki Campus,2012-01-11
ST01739,Mekdes,Alemu,F,Grade 5,C,Akaki Campus,2008-09-19
ST01740,Mahlet,Desta,F,Grade 10,C,Akaki Campus,2013-12-13
ST01741,Nahom,Worku,M,Grade 7,B,Nefas Silk Campus,2009-07-04
ST01742,Samuel,Bekele,M,Grade 5,B,Alem Bank Campus,2009-08-17
ST01743,Nahom,Alemu,M,Grade 4,B,Akaki Campus,2007-09-02
ST01744,Rediet,Fikre,F,Grade 9,A,Nefas Silk Campus,2016-01-04
ST01745,Filmon,Tesfaye,M,Grade 7,A,Akaki Campus,2007-06-24
ST01746,Yared,Tesfaye,M,Grade 10,B,Akaki Campus,2017-11-14
ST01747,Biniam,Tesema,M,Grade 9,B,Alem Bank Campus,2012-06-16
ST01748,Nahom,Kebede,M,Grade 10,B,Akaki Campus,2009-02-10
ST01749,Mekdes,Fekadu,F,Grade 3,A,Nefas Silk Campus,2017-07-08
ST01750,Abel,Solomon,M,Grade 12,B,Alem Bank Campus,2010-02-09
ST01751,Meron,Tadesse,F,Grade 4,B,Akaki Campus,2007-09-03
ST01752,Liya,Hailu,F,Grade 11,A,Nefas Silk Campus,2016-04-17
ST01753,Filmon,Girma,M,Grade 1,A,Nefas Silk Campus,2014-04-11
ST01754,Samuel,Worku,M,Grade 3,B,Akaki Campus,2017-01-16
ST01755,Mekdes,Solomon,F,Grade 11,C,Alem Bank Campus,2008-03-11
ST01756,Ruth,Hailu,F,Grade 5,A,Akaki Campus,2013-07-23
ST01757,Mekdes,Tesfaye,F,Grade 12,C,Akaki Campus,2014-09-19
ST01758,Henok,Mekonnen,M,Grade 4,B,Nefas Silk Campus,2008-09-21
ST01759,Tewodros,Nigatu,M,Grade 1,C,Alem Bank Campus,2008-08-12
ST01760,Solomon,Kassa,M,Grade 6,A,Nefas Silk Campus,2010-03-03
ST01761,Meron,Worku,F,Grade 10,C,Akaki Campus,2012-01-19
ST01762,Solomon,Hailu,M,Grade 12,B,Nefas Silk Campus,2012-11-30
ST01763,Bereket,Nigatu,M,Grade 3,C,Alem Bank Campus,2014-08-14
ST01764,Bethlehem,Tesfaye,F,Grade 8,B,Alem Bank Campus,2014-10-05
ST01765,Saron,Yohannes,F,Grade 1,C,Alem Bank Campus,2013-03-07
ST01766,Tigist,Fikre,F,Grade 3,A,Akaki Campus,2012-07-26
ST01767,Meron,Nigatu,F,Grade 11,B,Akaki Campus,2010-02-02
ST01768,Yared,Mekonnen,M,Grade 11,A,Nefas Silk Campus,2012-01-08
ST01769,Elias,Yohannes,M,Grade 7,A,Nefas Silk Campus,2007-10-10
ST01770,Rahel,Fekadu,F,Grade 1,C,Nefas Silk Campus,2010-09-14
ST01771,Hana,Tesfaye,F,Grade 6,B,Akaki Campus,2015-01-08
ST01772,Nahom,Tesfaye,M,Grade 5,A,Akaki Campus,2011-12-13
ST01773,Rahel,Solomon,F,Grade 7,A,Akaki Campus,2015-04-01
ST01774,Genet,Tadesse,F,Grade 8,B,Akaki Campus,2011-05-13
ST01775,Tewodros,Tsegaye,M,Grade 1,A,Akaki Campus,2007-02-24
ST01776,Nahom,Girma,M,Grade 12,A,Alem Bank Campus,2012-09-23
ST01777,Kidus,Kassa,M,Grade 2,A,Akaki Campus,2017-02-17
ST01778,Elias,Tadesse,M,Grade 11,A,Alem Bank Campus,2016-11-22
ST01779,Eden,Tesema,F,Grade 9,A,Akaki Campus,2011-04-22
ST01780,Biniam,Solomon,M,Grade 6,A,Alem Bank Campus,2016-01-18
ST01781,Bereket,Desta,M,Grade 12,A,Akaki Campus,2011-04-26
ST01782,Hiwot,Nigatu,F,Grade 8,B,Nefas Silk Campus,2009-09-22
ST01783,Kidus,Tesema,M,Grade 11,A,Alem Bank Campus,2017-01-20
ST01784,Tewodros,Fekadu,M,Grade 2,A,Alem Bank Campus,2014-06-03
ST01785,Meron,Getachew,F,Grade 1,B,Akaki Campus,2010-03-22
ST01786,Ruth,Getachew,F,Grade 9,A,Alem Bank Campus,2014-03-20
ST01787,Samrawit,Fikre,F,Grade 1,B,Nefas Silk Campus,2017-03-26
ST01788,Mekdes,Alemu,F,Grade 2,A,Nefas Silk Campus,2013-04-08
ST01789,Mekdes,Tesfaye,F,Grade 6,B,Nefas Silk Campus,2015-01-18
ST01790,Hiwot,Tesema,F,Grade 3,B,Nefas Silk Campus,2013-11-02
ST01791,Almaz,Abebe,F,Grade 12,B,Alem Bank Campus,2012-10-19
ST01792,Yosef,Nigatu,M,Grade 5,A,Alem Bank Campus,2010-08-04
ST01793,Yared,Fikre,M,Grade 6,A,Akaki Campus,2016-01-02
ST01794,Rahel,Mekonnen,F,Grade 7,A,Alem Bank Campus,2011-07-25
ST01795,Yonatan,Fikre,M,Grade 6,C,Nefas Silk Campus,2016-09-15
ST01796,Hana,Getachew,F,Grade 7,A,Akaki Campus,2010-09-27
ST01797,Saba,Nigatu,F,Grade 8,B,Alem Bank Campus,2008-11-14
ST01798,Saba,Tsegaye,F,Grade 12,B,Alem Bank Campus,2014-08-20
ST01799,Fikirte,Kebede,F,Grade 1,A,Alem Bank Campus,2017-05-19
ST01800,Tigist,Alemu,F,Grade 1,C,Alem Bank Campus,2009-10-11
ST01801,Yosef,Getachew,M,Grade 6,B,Alem Bank Campus,2008-03-21
ST01802,Saron,Girma,F,Grade 5,A,Nefas Silk Campus,2008-06-13
ST01803,Rahel,Tesema,F,Grade 5,C,Alem Bank Campus,2013-03-11
ST01804,Filmon,Desta,M,Grade 10,A,Akaki Campus,2011-01-09
ST01805,Kidus,Desta,M,Grade 5,B,Akaki Campus,2012-08-11
ST01806,Daniel,Kassa,M,Grade 10,A,Nefas Silk Campus,2012-09-29
ST01807,Tewodros,Kassa,M,Grade 7,A,Alem Bank Campus,2009-01-01
ST01808,Saba,Fekadu,F,Grade 11,C,Alem Bank Campus,2014-12-11
ST01809,Hana,Alemu,F,Grade 12,B,Nefas Silk Campus,2010-05-25
ST01810,Mekdes,Yohannes,F,Grade 5,C,Akaki Campus,2012-05-20
ST01811,Solomon,Tsegaye,M,Grade 4,C,Akaki Campus,2016-01-05
ST01812,Biniam,Desta,M,Grade 9,A,Nefas Silk Campus,2014-09-16
ST01813,Yared,Mekonnen,M,Grade 5,A,Alem Bank Campus,2011-05-30
ST01814,Selam,Mekonnen,F,Grade 9,B,Nefas Silk Campus,2010-07-13
ST01815,Rediet,Bekele,F,Grade 3,A,Nefas Silk Campus,2010-01-26
ST01816,Biniam,Fekadu,M,Grade 3,B,Alem Bank Campus,2008-11-28
ST01817,Nahom,Bekele,M,Grade 1,B,Akaki Campus,2007-09-24
ST01818,Mekdes,Tesema,F,Grade 8,A,Alem Bank Campus,2016-09-09
ST01819,Hana,Worku,F,Grade 2,C,Akaki Campus,2016-02-17
ST01820,Selam,Tsegaye,F,Grade 8,A,Alem Bank Campus,2012-10-26
ST01821,Ruth,Tsegaye,F,Grade 5,B,Akaki Campus,2007-06-05
ST01822,Genet,Abebe,F,Grade 2,B,Alem Bank Campus,2014-10-05
ST01823,Henok,Solomon,M,Grade 4,B,Akaki Campus,2017-03-08
ST01824,Dawit,Solomon,M,Grade 10,A,Alem Bank Campus,2010-07-01
ST01825,Hiwot,Bekele,F,Grade 11,B,Alem Bank Campus,2011-11-11
ST01826,Rediet,Tadesse,F,Grade 6,B,Akaki Campus,2014-03-21
ST01827,Nahom,Tadesse,M,Grade 6,B,Akaki Campus,2011-08-07
ST01828,Solomon,Mekonnen,M,Grade 1,B,Nefas Silk Campus,2013-06-05
ST01829,Liya,Alemu,F,Grade 8,C,Akaki Campus,2017-09-10
ST01830,Hiwot,Tadesse,F,Grade 10,A,Alem Bank Campus,2016-10-18
ST01831,Elias,Kassa,M,Grade 4,B,Nefas Silk Campus,2017-09-18
ST01832,Yosef,Kassa,M,Grade 4,C,Alem Bank Campus,2011-05-13
ST01833,Betelhem,Solomon,F,Grade 3,C,Alem Bank Campus,2007-10-03
ST01834,Saba,Tadesse,F,Grade 8,A,Alem Bank Campus,2011-05-03
ST01835,Samrawit,Kebede,F,Grade 9,A,Nefas Silk Campus,2009-08-11
ST01836,Robel,Tsegaye,M,Grade 9,B,Akaki Campus,2014-11-29
ST01837,Abel,Abebe,M,Grade 6,A,Alem Bank Campus,2012-10-31
ST01838,Yared,Getachew,M,Grade 5,A,Akaki Campus,2008-03-21
ST01839,Biniam,Kebede,M,Grade 7,A,Akaki Campus,2010-12-24
ST01840,Yosef,Kassa,M,Grade 7,B,Akaki Campus,2013-10-11
ST01841,Saron,Kebede,F,Grade 10,A,Nefas Silk Campus,2012-06-27
ST01842,Kidus,Mekonnen,M,Grade 3,A,Alem Bank Campus,2007-09-27
ST01843,Rahel,Kassa,F,Grade 12,A,Akaki Campus,2009-10-25
ST01844,Kaleb,Tsegaye,M,Grade 3,C,Akaki Campus,2016-03-24
ST01845,Mekdes,Alemu,F,Grade 5,C,Nefas Silk Campus,2008-10-28
ST01846,Samuel,Nigatu,M,Grade 11,A,Alem Bank Campus,2011-02-03
ST01847,Eden,Kebede,F,Grade 11,C,Akaki Campus,2014-08-06
ST01848,Liya,Worku,F,Grade 4,A,Akaki Campus,2013-12-25
ST01849,Biruk,Kebede,M,Grade 12,A,Alem Bank Campus,2009-06-02
ST01850,Solomon,Kassa,M,Grade 1,B,Akaki Campus,2010-11-01
ST01851,Henok,Bekele,M,Grade 4,B,Alem Bank Campus,2015-07-28
ST01852,Samuel,Alemu,M,Grade 6,C,Akaki Campus,2013-03-23
ST01853,Nahom,Girma,M,Grade 11,C,Nefas Silk Campus,2011-12-12
ST01854,Tigist,Worku,F,Grade 11,B,Akaki Campus,2017-06-23
ST01855,Rediet,Girma,F,Grade 12,B,Alem Bank Campus,2009-03-16
ST01856,Bereket,Fekadu,M,Grade 8,B,Nefas Silk Campus,2016-03-11
ST01857,Mahlet,Mekonnen,F,Grade 11,C,Nefas Silk Campus,2014-10-05
ST01858,Daniel,Worku,M,Grade 3,C,Nefas Silk Campus,2013-07-17
ST01859,Biruk,Tesema,M,Grade 2,A,Alem Bank Campus,2009-10-02
ST01860,Tewodros,Tesfaye,M,Grade 2,B,Nefas Silk Campus,2011-03-24
ST01861,Biruk,Getachew,M,Grade 4,B,Nefas Silk Campus,2015-04-26
ST01862,Bereket,Nigatu,M,Grade 7,A,Akaki Campus,2012-01-31
ST01863,Rediet,Yohannes,F,Grade 10,B,Akaki Campus,2011-11-22
ST01864,Kidus,Nigatu,M,Grade 4,B,Alem Bank Campus,2017-04-05
ST01865,Hana,Kassa,F,Grade 11,C,Akaki Campus,2008-10-22
ST01866,Rediet,Yohannes,F,Grade 5,A,Alem Bank Campus,2016-10-23
ST01867,Rahel,Solomon,F,Grade 6,C,Alem Bank Campus,2008-12-28
ST01868,Nahom,Hailu,M,Grade 3,A,Nefas Silk Campus,2015-11-16
ST01869,Mahlet,Alemu,F,Grade 3,A,Alem Bank Campus,2016-11-15
ST01870,Mahlet,Worku,F,Grade 5,B,Alem Bank Campus,2010-11-22
ST01871,Tewodros,Desta,M,Grade 2,A,Akaki Campus,2016-04-16
ST01872,Samrawit,Nigatu,F,Grade 7,C,Nefas Silk Campus,2007-07-23
ST01873,Rediet,Nigatu,F,Grade 10,B,Akaki Campus,2017-10-02
ST01874,Betelhem,Nigatu,F,Grade 5,B,Akaki Campus,2010-01-08
ST01875,Hiwot,Kassa,F,Grade 6,C,Akaki Campus,2017-03-04
ST01876,Tigist,Mekonnen,F,Grade 9,C,Akaki Campus,2016-05-18
ST01877,Saba,Kassa,F,Grade 9,A,Akaki Campus,2017-09-19
ST01878,Hiwot,Tesema,F,Grade 10,A,Alem Bank Campus,2012-03-19
ST01879,Abel,Fikre,M,Grade 11,B,Akaki Campus,2015-06-04
ST01880,Robel,Worku,M,Grade 9,B,Alem Bank Campus,2009-11-13
ST01881,Biniam,Desta,M,Grade 9,C,Akaki Campus,2007-03-17
ST01882,Yonatan,Tesema,M,Grade 4,C,Alem Bank Campus,2016-07-18
ST01883,Meron,Alemu,F,Grade 10,A,Nefas Silk Campus,2015-10-20
ST01884,Hiwot,Yohannes,F,Grade 11,A,Alem Bank Campus,2015-11-29
ST01885,Tewodros,Solomon,M,Grade 3,B,Alem Bank Campus,2016-03-27
ST01886,Rediet,Desta,F,Grade 10,A,Akaki Campus,2010-05-09
ST01887,Hiwot,Tesema,F,Grade 11,C,Nefas Silk Campus,2016-03-07
ST01888,Eden,Fikre,F,Grade 12,B,Nefas Silk Campus,2010-08-11
ST01889,Yonatan,Desta,M,Grade 12,C,Nefas Silk Campus,2015-11-07
ST01890,Bethlehem,Fikre,F,Grade 2,C,Akaki Campus,2007-02-10
ST01891,Mekdes,Alemu,F,Grade 2,B,Nefas Silk Campus,2011-04-11
ST01892,Nahom,Solomon,M,Grade 6,B,Nefas Silk Campus,2013-07-08
ST01893,Saba,Fekadu,F,Grade 4,B,Alem Bank Campus,2017-02-16
ST01894,Bethlehem,Yohannes,F,Grade 6,A,Alem Bank Campus,2008-07-25
ST01895,Liya,Yohannes,F,Grade 9,C,Nefas Silk Campus,2010-08-28
ST01896,Hiwot,Tesfaye,F,Grade 7,A,Alem Bank Campus,2012-10-12
ST01897,Filmon,Tesema,M,Grade 6,C,Alem Bank Campus,2017-03-01
ST01898,Genet,Tsegaye,F,Grade 8,B,Nefas Silk Campus,2012-06-20
ST01899,Bethlehem,Alemu,F,Grade 4,B,Alem Bank Campus,2010-12-13
ST01900,Nahom,Kebede,M,Grade 4,C,Akaki Campus,2015-09-09
ST01901,Rahel,Worku,F,Grade 6,A,Alem Bank Campus,2014-06-26
ST01902,Eden,Alemu,F,Grade 12,A,Nefas Silk Campus,2009-03-31
ST01903,Selam,Solomon,F,Grade 7,C,Akaki Campus,2015-09-16
ST01904,Abel,Tesema,M,Grade 1,A,Nefas Silk Campus,2007-05-14
ST01905,Bereket,Fikre,M,Grade 6,C,Nefas Silk Campus,2016-12-30
ST01906,Dawit,Tesfaye,M,Grade 8,B,Alem Bank Campus,2016-10-05
ST01907,Fikirte,Solomon,F,Grade 7,C,Akaki Campus,2011-06-19
ST01908,Natnael,Yohannes,M,Grade 3,B,Akaki Campus,2008-05-07
ST01909,Samrawit,Tesfaye,F,Grade 12,B,Akaki Campus,2016-09-06
ST01910,Genet,Desta,F,Grade 12,C,Akaki Campus,2014-09-24
ST01911,Elias,Solomon,M,Grade 6,A,Nefas Silk Campus,2011-01-06
ST01912,Filmon,Alemu,M,Grade 6,A,Nefas Silk Campus,2014-11-30
ST01913,Samrawit,Desta,F,Grade 6,B,Alem Bank Campus,2011-08-05
ST01914,Samuel,Desta,M,Grade 3,C,Nefas Silk Campus,2016-05-16
ST01915,Almaz,Desta,F,Grade 11,A,Nefas Silk Campus,2014-09-01
ST01916,Fikirte,Kebede,F,Grade 9,A,Akaki Campus,2015-12-29
ST01917,Ruth,Solomon,F,Grade 1,C,Nefas Silk Campus,2009-10-07
ST01918,Biniam,Tsegaye,M,Grade 5,C,Alem Bank Campus,2016-09-10
ST01919,Abel,Tesema,M,Grade 11,B,Alem Bank Campus,2013-03-18
ST01920,Saron,Nigatu,F,Grade 11,C,Nefas Silk Campus,2011-08-28
ST01921,Biruk,Hailu,M,Grade 4,A,Nefas Silk Campus,2010-03-28
ST01922,Betelhem,Desta,F,Grade 4,A,Akaki Campus,2010-03-07
ST01923,Abel,Tesema,M,Grade 4,A,Alem Bank Campus,2008-03-04
ST01924,Bethlehem,Desta,F,Grade 12,A,Nefas Silk Campus,2015-09-16
ST01925,Nahom,Alemu,M,Grade 9,B,Alem Bank Campus,2011-10-05
ST01926,Liya,Hailu,F,Grade 4,B,Alem Bank Campus,2008-06-24
ST01927,Meron,Solomon,F,Grade 8,A,Nefas Silk Campus,2017-06-12
ST01928,Filmon,Getachew,M,Grade 7,A,Alem Bank Campus,2015-05-04
ST01929,Hana,Solomon,F,Grade 4,C,Alem Bank Campus,2012-02-05
ST01930,Robel,Hailu,M,Grade 2,B,Akaki Campus,2015-11-10
ST01931,Rediet,Tesema,F,Grade 11,B,Alem Bank Campus,2011-09-21
ST01932,Kaleb,Hailu,M,Grade 7,C,Akaki Campus,2011-11-06
ST01933,Biniam,Solomon,M,Grade 12,B,Alem Bank Campus,2011-03-24
ST01934,Yonatan,Fikre,M,Grade 1,C,Akaki Campus,2009-06-28
ST01935,Yonatan,Desta,M,Grade 8,A,Akaki Campus,2017-09-12
ST01936,Saba,Desta,F,Grade 8,B,Akaki Campus,2013-07-05
ST01937,Meron,Worku,F,Grade 1,B,Nefas Silk Campus,2014-07-09
ST01938,Saba,Solomon,F,Grade 3,A,Nefas Silk Campus,2007-05-21
ST01939,Kidus,Abebe,M,Grade 3,C,Alem Bank Campus,2012-12-18
ST01940,Yonatan,Mekonnen,M,Grade 10,C,Nefas Silk Campus,2016-04-02
ST01941,Samuel,Worku,M,Grade 2,B,Akaki Campus,2017-11-05
ST01942,Rahel,Mekonnen,F,Grade 9,B,Akaki Campus,2008-12-21
ST01943,Tewodros,Kassa,M,Grade 11,B,Nefas Silk Campus,2014-05-22
ST01944,Kidus,Getachew,M,Grade 8,C,Alem Bank Campus,2015-11-29
ST01945,Saron,Fikre,F,Grade 2,A,Akaki Campus,2012-06-08
ST01946,Nahom,Nigatu,M,Grade 7,C,Nefas Silk Campus,2017-03-17
ST01947,Hana,Tesfaye,F,Grade 6,C,Nefas Silk Campus,2016-12-29
ST01948,Filmon,Bekele,M,Grade 7,B,Akaki Campus,2011-12-08
ST01949,Biruk,Solomon,M,Grade 3,B,Alem Bank Campus,2010-06-02
ST01950,Elias,Abebe,M,Grade 7,C,Akaki Campus,2011-11-10
ST01951,Hiwot,Fekadu,F,Grade 6,B,Akaki Campus,2012-07-16
ST01952,Bethlehem,Fekadu,F,Grade 9,A,Nefas Silk Campus,2013-02-07
ST01953,Rahel,Mekonnen,F,Grade 3,B,Nefas Silk Campus,2011-07-28
ST01954,Robel,Fekadu,M,Grade 10,C,Akaki Campus,2008-06-01
ST01955,Tigist,Alemu,F,Grade 12,C,Nefas Silk Campus,2011-06-22
ST01956,Nahom,Kebede,M,Grade 3,A,Nefas Silk Campus,2008-03-01
ST01957,Rahel,Kebede,F,Grade 1,A,Alem Bank Campus,2016-04-30
ST01958,Tigist,Fekadu,F,Grade 10,A,Akaki Campus,2007-01-19
ST01959,Hana,Tesfaye,F,Grade 4,B,Akaki Campus,2014-11-18
ST01960,Mekdes,Tadesse,F,Grade 2,C,Alem Bank Campus,2011-04-10
ST01961,Betelhem,Kebede,F,Grade 4,B,Alem Bank Campus,2016-01-22
ST01962,Bereket,Getachew,M,Grade 10,C,Alem Bank Campus,2013-01-05
ST01963,Biruk,Kassa,M,Grade 10,A,Nefas Silk Campus,2013-11-21
ST01964,Bethlehem,Tesfaye,F,Grade 2,A,Alem Bank Campus,2008-08-12
ST01965,Abel,Fekadu,M,Grade 9,C,Akaki Campus,2008-01-17
ST01966,Samuel,Bekele,M,Grade 8,A,Nefas Silk Campus,2009-02-08
ST01967,Mahlet,Tsegaye,F,Grade 7,A,Akaki Campus,2010-02-17
ST01968,Almaz,Tesfaye,F,Grade 11,B,Akaki Campus,2014-01-13
ST01969,Bereket,Solomon,M,Grade 2,B,Akaki Campus,2008-02-10
ST01970,Bereket,Solomon,M,Grade 2,B,Alem Bank Campus,2015-05-23
ST01971,Nahom,Tesema,M,Grade 11,B,Nefas Silk Campus,2007-09-03
ST01972,Hiwot,Alemu,F,Grade 1,C,Akaki Campus,2017-05-03
ST01973,Dawit,Tsegaye,M,Grade 3,B,Akaki Campus,2017-10-05
ST01974,Genet,Fekadu,F,Grade 2,C,Nefas Silk Campus,2012-05-07
ST01975,Ruth,Tesema,F,Grade 6,B,Alem Bank Campus,2013-08-17
ST01976,Selam,Tadesse,F,Grade 4,B,Akaki Campus,2016-01-23
ST01977,Yosef,Tesema,M,Grade 9,B,Alem Bank Campus,2009-09-17
ST01978,Abel,Fekadu,M,Grade 4,C,Akaki Campus,2013-10-18
ST01979,Liya,Worku,F,Grade 4,C,Akaki Campus,2014-04-12
ST01980,Mekdes,Abebe,F,Grade 12,B,Akaki Campus,2016-02-16
ST01981,Yosef,Yohannes,M,Grade 12,A,Alem Bank Campus,2017-07-30
ST01982,Bereket,Solomon,M,Grade 4,B,Akaki Campus,2016-09-25
ST01983,Nahom,Kassa,M,Grade 12,C,Alem Bank Campus,2013-07-02
ST01984,Saba,Abebe,F,Grade 9,C,Akaki Campus,2010-05-23
ST01985,Yonatan,Yohannes,M,Grade 2,B,Nefas Silk Campus,2012-09-26
ST01986,Ruth,Tesema,F,Grade 11,A,Akaki Campus,2011-06-17
ST01987,Hiwot,Tadesse,F,Grade 1,B,Alem Bank Campus,2010-10-20
ST01988,Bereket,Mekonnen,M,Grade 1,C,Alem Bank Campus,2009-10-11
ST01989,Bereket,Fekadu,M,Grade 11,B,Akaki Campus,2017-08-07
ST01990,Rahel,Fekadu,F,Grade 3,B,Alem Bank Campus,2008-02-16
ST01991,Robel,Tsegaye,M,Grade 12,B,Nefas Silk Campus,2009-08-11
ST01992,Eden,Tesema,F,Grade 12,A,Alem Bank Campus,2014-02-24
ST01993,Biniam,Kebede,M,Grade 4,C,Nefas Silk Campus,2009-05-17
ST01994,Mekdes,Tadesse,F,Grade 7,B,Nefas Silk Campus,2008-09-28
ST01995,Hiwot,Tesema,F,Grade 4,B,Nefas Silk Campus,2007-08-05
ST01996,Mahlet,Mekonnen,F,Grade 7,C,Akaki Campus,2016-11-04
ST01997,Elias,Kebede,M,Grade 4,B,Nefas Silk Campus,2009-02-20
ST01998,Fikirte,Tesema,F,Grade 5,B,Akaki Campus,2017-01-07
ST01999,Dawit,Bekele,M,Grade 8,B,Nefas Silk Campus,2007-01-08
ST02000,Elias,Girma,M,Grade 2,B,Nefas Silk Campus,2017-06-25
ST02001,Kaleb,Tesfaye,M,Grade 6,B,Nefas Silk Campus,2010-06-27
ST02002,Almaz,Bekele,F,Grade 1,B,Alem Bank Campus,2017-07-16
ST02003,Hiwot,Abebe,F,Grade 4,A,Akaki Campus,2011-05-29
ST02004,Yonatan,Tesema,M,Grade 9,B,Nefas Silk Campus,2015-12-10
ST02005,Rediet,Alemu,F,Grade 11,B,Akaki Campus,2009-04-21
ST02006,Bereket,Fekadu,M,Grade 8,A,Alem Bank Campus,2010-12-29
ST02007,Almaz,Getachew,F,Grade 9,C,Akaki Campus,2007-07-30
ST02008,Yonatan,Kebede,M,Grade 4,A,Akaki Campus,2008-01-10
ST02009,Almaz,Tadesse,F,Grade 9,C,Nefas Silk Campus,2017-02-19
ST02010,Hana,Mekonnen,F,Grade 3,A,Akaki Campus,2012-08-16
ST02011,Natnael,Solomon,M,Grade 3,B,Nefas Silk Campus,2011-11-09
ST02012,Bethlehem,Worku,F,Grade 8,C,Akaki Campus,2011-03-19
ST02013,Tigist,Fikre,F,Grade 11,C,Alem Bank Campus,2008-10-08
ST02014,Tewodros,Mekonnen,M,Grade 9,B,Alem Bank Campus,2011-11-03
ST02015,Saron,Bekele,F,Grade 5,A,Alem Bank Campus,2012-11-15
ST02016,Mahlet,Girma,F,Grade 4,C,Akaki Campus,2010-08-10
ST02017,Selam,Desta,F,Grade 8,B,Nefas Silk Campus,2016-06-06
ST02018,Elias,Tesema,M,Grade 12,C,Alem Bank Campus,2009-10-04
